fecha,precio
1995-07-20,1.4094347826086957
1995-07-21,4.924333333333334
1995-07-22,1.2695000000000003
1995-07-23,0.9530833333333333
1995-07-24,4.305916666666667
1995-07-25,1.1491666666666664
1995-07-26,1.1086250000000002
1995-07-27,0.5859583333333334
1995-07-28,0.4997916666666667
1995-07-29,0.9276666666666668
1995-07-30,0.6694583333333334
1995-07-31,0.6794583333333334
1995-08-01,1.1069166666666668
1995-08-02,1.0775000000000003
1995-08-03,1.517916666666667
1995-08-04,1.7860416666666667
1995-08-05,2.3837916666666668
1995-08-06,2.387583333333334
1995-08-07,3.707208333333334
1995-08-08,6.650000000000001
1995-08-09,13.991958333333335
1995-08-10,20.041666666666668
1995-08-11,21.191666666666666
1995-08-12,30.71075
1995-08-13,34.327833333333324
1995-08-14,33.19025
1995-08-15,14.513250000000001
1995-08-16,8.664333333333333
1995-08-17,1.81325
1995-08-18,1.9416666666666667
1995-08-19,1.1018333333333337
1995-08-20,2.0680416666666672
1995-08-21,1.4167499999999997
1995-08-22,0.8993333333333334
1995-08-23,1.2360833333333336
1995-08-24,1.4047499999999997
1995-08-25,1.5459583333333333
1995-08-26,1.1338333333333335
1995-08-27,1.0745416666666665
1995-08-28,1.4641666666666666
1995-08-29,1.8039583333333333
1995-08-30,1.8085833333333337
1995-08-31,1.7189166666666666
1995-09-01,1.7589583333333334
1995-09-02,3.3833333333333333
1995-09-03,2.245833333333333
1995-09-04,10.1685
1995-09-05,12.104166666666666
1995-09-06,15.25
1995-09-07,15.208333333333334
1995-09-08,15.391666666666666
1995-09-09,14.970833333333331
1995-09-10,14.933333333333332
1995-09-11,15.051499999999999
1995-09-12,11.726833333333333
1995-09-13,12.988333333333335
1995-09-14,11.703333333333331
1995-09-15,11.476833333333333
1995-09-16,8.51725
1995-09-17,5.421041666666667
1995-09-18,8.454916666666668
1995-09-19,11.093166666666667
1995-09-20,14.25
1995-09-21,11.518749999999999
1995-09-22,11.935416666666667
1995-09-23,10.717708333333333
1995-09-24,6.15725
1995-09-25,10.896416666666667
1995-09-26,11.8685
1995-09-27,11.722166666666666
1995-09-28,11.451625
