fecha,precio
1995-07-31,1.5406550522648068
1995-08-31,7.0864623655913155
1995-09-30,10.955819444444424
1995-10-31,10.445442204301044
1995-11-30,27.534781944444436
1995-12-31,68.87623387096767
1996-01-31,22.86700696055689
1996-02-29,8.044093390804608
1996-03-31,3.4606223118279478
1996-04-30,3.0400250000000124
1996-05-31,1.8098521505376268
1996-06-30,1.8891361111111107
1996-07-31,1.649266129032258
1996-08-31,3.7170040322580578
1996-09-30,15.89411388888889
1996-10-31,5.523818548387068
1996-11-30,20.60134027777779
1996-12-31,14.526994499449959
1997-01-31,21.6234326344084
1997-02-28,26.916225595238345
1997-03-31,25.705821720430176
1997-04-30,25.252256111111066
1997-05-31,35.462962258064785
1997-06-30,33.35615083333367
1997-07-31,31.958212809140193
1997-08-31,38.46769021505397
1997-09-30,138.98606249999926
1997-10-31,137.12781997311683
1997-11-30,132.43517081944583
1997-12-31,128.8691908602148
1998-01-31,133.0488679638007
1998-02-28,148.77866178571452
1998-03-31,91.39436107526909
1998-04-30,55.43113638888862
1998-05-31,25.77746107526892
1998-06-30,18.27523444444445
1998-07-31,17.998918709677294
1998-08-31,20.667447365591414
1998-09-30,22.561658333333245
1998-10-31,23.389373763440716
1998-11-30,24.078219166666507
1998-12-31,23.537611347517778
1999-01-31,24.92164489247322
1999-02-28,24.832715654761802
1999-03-31,21.494723548387114
1999-04-30,23.386472499999858
1999-05-31,25.811141182795538
1999-06-30,27.843982499999882
1999-07-31,28.750234086021806
1999-08-31,31.469544623656123
1999-09-30,33.35560222222188
1999-10-31,32.2285823655916
1999-11-30,31.789288611111473
1999-12-31,31.875755699373045
2016-01-31,554.1589823010771
2016-02-29,645.9999111494246
2016-03-31,830.0181967526848
2016-04-30,332.4932637111126
2016-05-31,140.3103808279563
2016-06-30,167.97191656666692
2016-07-31,129.21437409677395
2016-08-31,198.01271958064513
2016-09-30,150.59206786666684
2016-10-31,184.90752011828053
2016-11-30,166.53259242222308
2016-12-31,107.43928008602161
2017-01-31,111.50643569892445
2017-02-28,156.9946869642857
2017-03-31,119.85909288172049
2017-04-30,96.47702438888876
2017-05-31,71.65047594623667
2017-06-30,68.50058371111122
2017-07-31,70.60407205376329
2017-08-31,92.57298745161278
2017-09-30,124.32170758888827
2017-10-31,137.36530622580653
2017-11-30,126.71260610000014
2017-12-31,101.34635160215007
2018-01-31,124.47677378494683
2018-02-28,140.03725386904785
2018-03-31,172.13389489247314
2018-04-30,115.66846886666625
2018-05-31,75.11800815053782
2018-06-30,73.93359082222246
2018-07-31,79.88897687096744
2018-08-31,95.03049547311826
2018-09-30,101.4322511555555
2018-10-31,121.85983808602158
2018-11-30,104.11863222222176
2018-12-31,191.33679912903253
2019-01-31,285.42366903225616
2019-02-28,303.4703065119051
2019-03-31,262.8579173548373
2019-04-30,189.79297133333344
2019-05-31,172.12713089247367
2019-06-30,113.28355821111181
2019-07-31,122.33132255914039
2019-08-31,147.25797603225794
2019-09-30,284.75647413333195
2019-10-31,321.2870886129031
2019-11-30,232.8934613555549
2019-12-31,308.50903873118216
2020-01-31,323.05469086021407
2020-02-29,430.5174712643688
2020-03-31,339.49159946236466
2020-04-30,252.15969444444337
2020-05-31,360.983830645162
2020-06-30,306.5829444444447
2020-07-31,156.87837365591372
2020-08-31,158.96676075268775
2020-09-30,150.94013888888878
2020-10-31,198.31229838709532
2020-11-30,179.98218055555535
2020-12-31,163.23012096774252
2021-01-31,181.475604838709
2021-02-28,270.12638392857156
2021-03-31,165.89689516128985
2021-04-30,162.5360000000006
