Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
,Precio Bolsa Nacional ($/kWh) 2012,,,,,,,,,,,,,,,,,,,,,,,,,
Fecha,0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,Version,
2012-01-23,41.408424,41.408424,41.408424,41.408424,41.408424,42.214424,42.214424,57.408424,57.408424,57.408424,57.408424,57.408424,57.408424,57.408424,57.408424,57.408424,57.408424,57.408424,57.408424,57.408424,57.408424,57.408424,57.408424,42.214424,TX3,52.17584066666665
2012-01-24,41.480027,41.480027,41.480027,41.480027,41.480027,41.480027,42.286027,42.286027,56.480027,56.480027,56.480027,56.480027,56.480027,56.480027,56.480027,56.480027,56.480027,56.480027,65.480027,65.480027,65.480027,56.480027,42.286027,41.480027,TX3,51.455777000000005
2012-01-25,46.773568,46.773568,46.773568,46.773568,46.773568,47.475568,48.480568,48.481568,69.675568,69.675568,69.675568,69.675568,69.675568,69.675568,69.675568,69.675568,69.675568,69.675568,69.675568,73.675568,73.675568,69.675568,48.481568,47.475568,TX3,60.73835966666669
2012-01-26,47.51767,47.51767,47.51767,47.51767,47.51767,47.51767,49.22367,49.22467,66.41867,66.41867,66.41867,66.41867,66.41867,66.41867,66.41867,66.41867,66.41867,66.41867,68.41867,68.41867,66.41867,66.41867,59.41867,47.51767,TX3,59.34800333333334
2012-01-27,42.973441,42.973441,42.973441,42.973441,42.973441,42.974441,44.681441,46.875441,46.875441,46.875441,55.875441,55.875441,55.875441,55.875441,55.875441,55.875441,55.875441,55.875441,61.875441,61.875441,61.875441,55.875441,46.875441,44.681441,TX3,50.96714933333334
2012-01-28,37.582999,37.582999,37.582999,37.582999,37.582999,37.582999,37.583999,39.376999,41.484999,41.484999,41.484999,41.484999,41.484999,41.484999,41.484999,41.484999,41.484999,40.484999,41.484999,66.484999,41.484999,41.484999,40.484999,39.375999,TX3,41.12958233333334
2012-01-29,37.731729,37.731729,37.731729,37.731729,37.731729,37.731729,37.731729,37.731729,37.732729,39.525729,39.525729,39.525729,39.525729,39.525729,39.525729,39.525729,39.525729,39.525729,39.633729,61.633729,61.633729,39.633729,39.633729,39.525729,TX3,40.708853999999995
2012-01-30,36.342866,36.342866,36.342866,36.342866,36.342866,38.135866,38.135866,38.243866,38.243866,38.243866,38.243866,38.243866,38.243866,38.243866,38.243866,38.243866,38.243866,38.243866,38.243866,162.857866,60.143866,38.243866,38.243866,38.135866,TX3,43.939074333333345
2012-01-31,38.478783,38.478783,38.478783,38.478783,38.478783,40.271783,40.271783,40.271783,40.279783,40.379783,40.379783,40.379783,40.379783,40.379783,40.379783,40.379783,40.379783,40.379783,40.379783,67.379783,40.379783,40.379783,40.279783,40.270783,TX3,41.08236633333332
2012-02-01,39.637799,39.637799,39.637799,39.637799,39.637799,39.913799,39.913799,39.913799,40.547799,40.547799,40.547799,40.547799,40.547799,40.547799,40.547799,40.547799,40.547799,40.547799,57.547799,68.547799,57.547799,40.547799,39.914799,39.637799,TX3,42.79800733333331
