Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
,Precio Bolsa Nacional ($/kWh) 2013,,,,,,,,,,,,,,,,,,,,,,,,,
Fecha,0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,Version,
2013-03-25,88.658352,88.658352,88.658352,88.658352,88.658352,88.658352,88.658352,88.658352,88.658352,89.158352,89.158352,89.158352,89.158352,89.158352,89.158352,89.158352,89.158352,89.158352,104.158352,213.158352,89.158352,89.158352,89.158352,88.658352,TX3,94.74168533333331
2013-03-26,72.372641,72.372641,72.372641,72.372641,72.372641,77.272641,87.772641,87.772641,87.772641,95.572641,95.572641,156.252641,109.921641,109.921641,156.252641,172.272641,156.252641,109.921641,212.272641,212.272641,212.272641,95.572641,87.772641,87.772641,TX3,115.51376599999999
2013-03-27,70.220377,70.220377,70.220377,70.220377,70.220377,70.220377,87.820377,96.320377,96.320377,96.320377,109.969377,172.320377,109.969377,102.320377,102.320377,102.320377,96.320377,96.320377,109.969377,172.320377,109.969377,96.320377,96.320377,70.220377,TX3,97.711877
2013-03-28,96.646522,96.646522,96.646522,96.646522,96.646522,96.646522,90.646522,96.646522,96.646522,96.646522,96.646522,96.646522,96.646522,96.646522,96.646522,96.646522,96.646522,96.646522,109.295522,122.646522,122.646522,109.295522,96.646522,96.646522,TX3,99.617272
2013-03-29,99.426236,99.426236,99.426236,99.426236,99.426236,99.426236,99.426236,99.426236,99.426236,99.426236,99.426236,99.426236,106.426236,106.426236,106.426236,99.426236,99.426236,99.426236,126.426236,133.426236,126.426236,126.426236,126.426236,106.426236,TX3,106.50956933333329
2013-03-30,125.97171,125.97171,100.97171,100.97171,120.97171,125.97171,120.97171,125.97171,143.97171,147.97171,147.97171,147.97171,147.97171,147.97171,147.97171,147.97171,147.97171,147.97171,147.97171,148.97171,147.97171,147.97171,147.97171,143.97171,TX3,137.84670999999994
2013-03-31,149.264006,146.264006,146.264006,146.264006,146.264006,146.264006,146.264006,146.264006,146.264006,154.244006,160.364006,160.364006,168.447006,168.447006,168.447006,160.364006,154.244006,146.264006,196.764006,196.764006,196.764006,196.764006,171.264006,149.264006,TX3,161.17271433333326
2013-04-01,113.252639,113.252639,113.252639,113.252639,113.252639,113.252639,153.252639,168.252639,168.252639,169.812639,173.252639,200.252639,168.252639,168.252639,173.252639,173.252639,169.812639,168.252639,184.630639,184.630639,184.630639,168.252639,168.252639,153.252639,TX4,157.3882223333333
2013-04-02,163.473308,159.473308,159.473308,159.473308,159.473308,163.473308,167.573308,171.473308,174.473308,174.473308,180.473308,189.204308,174.473308,179.073308,180.473308,180.473308,174.473308,174.473308,180.473308,190.851308,180.473308,174.473308,174.473308,167.573308,TX4,173.09451633333336
2013-04-03,160.216309,160.216309,160.216309,160.216309,160.216309,166.716309,167.216309,167.216309,180.930309,180.930309,180.930309,182.216309,180.930309,182.216309,182.216309,182.216309,182.216309,180.930309,182.216309,227.216309,182.216309,180.930309,167.216309,167.216309,TX4,176.0406423333333
2013-04-04,165.498262,165.498262,165.498262,165.498262,165.498262,169.498262,170.466262,170.466262,175.498262,181.498262,189.998262,189.998262,189.998262,189.998262,189.998262,189.998262,189.998262,181.498262,189.998262,189.998262,189.998262,175.498262,169.498262,165.498262,TX4,178.62059533333334
2013-04-05,165.123006,163.723006,163.723006,163.723006,165.123006,165.123006,165.123006,170.691006,174.723006,195.723006,195.723006,195.723006,195.723006,195.723006,195.723006,195.723006,195.723006,195.723006,195.723006,195.723006,195.723006,174.723006,170.691006,165.123006,TX4,181.51200600000004
2013-04-06,174.627535,174.627535,174.627535,174.627535,174.627535,170.095535,174.627535,174.627535,174.627535,175.127535,190.127535,190.127535,190.127535,190.127535,175.127535,174.627535,174.627535,174.627535,190.127535,198.127535,190.127535,190.127535,174.627535,174.627535,TX4,179.98036833333336
2013-04-07,211.184218,200.184218,189.184218,189.184218,189.184218,188.790218,188.790218,189.184218,189.184218,200.184218,211.184218,211.184218,212.184218,212.184218,211.184218,211.184218,211.184218,211.184218,212.184218,234.184218,234.184218,212.184218,212.184218,211.184218,TX4,205.9430513333333
2013-04-08,176.811811,170.205811,170.205811,170.205811,176.811811,189.205811,189.205811,197.705811,197.705811,197.705811,199.205811,200.205811,199.205811,199.205811,200.205811,200.205811,199.205811,199.205811,250.205811,250.205811,250.205811,200.205811,197.705811,190.205811,TX4,198.79797766666658
2013-04-09,191.141615,191.141615,191.141615,191.141615,191.141615,191.141615,191.141615,193.341615,193.341615,223.141615,253.041615,255.641615,253.041615,253.041615,255.641615,255.641615,223.141615,223.141615,255.641615,255.641615,255.641615,223.141615,193.341615,191.141615,TX4,220.6124483333334
2013-04-10,177.263637,177.263637,177.263637,177.263637,177.263637,180.869637,191.263637,222.063637,222.063637,222.063637,242.263637,262.263637,251.763637,251.763637,262.263637,262.263637,251.763637,242.263637,262.263637,262.263637,262.263637,242.263637,222.063637,180.869637,TX4,224.301637
2013-04-11,202.231224,180.837224,180.837224,180.837224,180.837224,202.231224,202.231224,259.231224,259.231224,259.231224,266.931224,266.931224,259.231224,266.931224,272.231224,266.931224,266.931224,259.231224,272.231224,272.231224,272.231224,259.231224,259.231224,242.231224,TX4,242.10305733333337
2013-04-12,264.282151,264.282151,264.282151,264.282151,264.282151,264.283151,264.283151,264.283151,264.283151,264.982151,291.282151,291.282151,291.282151,291.282151,300.282151,300.282151,264.982151,264.283151,300.282151,300.282151,279.282151,264.283151,264.283151,264.283151,TX4,275.4658176666667
2013-04-13,178.949641,178.949641,178.383641,178.383641,178.383641,178.383641,178.949641,272.343641,295.343641,295.443641,295.443641,295.443641,295.443641,295.443641,295.443641,295.443641,295.343641,295.343641,295.443641,295.443641,295.443641,295.443641,295.343641,272.343641,TX4,259.43022433333334
2013-04-14,292.409843,292.109843,292.109843,292.109843,292.109843,291.109843,291.109843,292.109843,292.109843,292.409843,292.409843,292.409843,300.109843,292.409843,292.409843,292.409843,292.409843,292.409843,310.109843,360.109843,360.109843,300.109843,292.409843,292.409843,TX4,299.2473430000001
2013-04-15,293.330709,293.330709,293.330709,293.330709,293.330709,311.030709,321.030709,362.030709,362.030709,362.030709,382.030709,396.030709,396.030709,382.030709,396.030709,382.030709,396.030709,382.030709,411.030709,411.030709,411.030709,411.030709,362.030709,330.180709,TX4,359.72445899999997
2013-04-16,359.109838,359.109838,359.109838,359.109838,359.109838,395.609838,395.609838,395.609838,400.109838,411.109838,411.109838,411.109838,400.109838,400.109838,400.109838,400.109838,400.109838,400.109838,420.109838,430.109838,430.109838,411.109838,395.609838,359.109838,TX4,394.2765046666668
2013-04-17,374.756017,358.756017,374.756017,374.756017,374.756017,395.756017,395.756017,395.956017,395.956017,417.756017,417.756017,417.756017,395.956017,395.956017,417.756017,417.756017,417.756017,417.756017,417.756017,417.756017,417.756017,395.956017,391.502017,374.756017,TX4,398.87043366666666
2013-04-18,347.342664,347.342664,347.342664,347.342664,347.342664,392.442664,392.442664,392.442664,392.442664,392.542664,422.542664,422.542664,422.542664,392.542664,422.542664,392.542664,422.542664,392.542664,422.542664,422.542664,422.542664,392.542664,392.442664,347.342664,TX4,391.22183066666656
2013-04-19,283.673703,182.279703,182.279703,182.279703,283.673703,348.373703,348.373703,348.373703,373.573703,373.573703,373.573703,373.573703,373.573703,373.573703,373.573703,373.573703,373.573703,373.573703,423.673703,423.673703,373.573703,373.573703,348.373703,348.373703,TX4,341.0952863333334
2013-04-20,267.999671,267.999671,185.094671,260.706671,267.999671,312.999671,312.999671,312.999671,401.999671,402.999671,402.999671,422.999671,422.999671,402.999671,402.999671,402.999671,402.999671,402.999671,427.999671,427.999671,422.999671,402.999671,312.999671,312.999671,TX4,356.90808766666646
2013-04-21,187.732989,265.137989,178.751989,178.751989,175.637989,175.637989,173.337989,175.637989,187.732989,265.137989,265.137989,265.137989,265.137989,265.137989,265.137989,265.137989,265.137989,265.137989,265.637989,265.637989,265.637989,265.637989,265.137989,187.732989,TX4,233.33436399999994
2013-04-22,156.684762,156.684762,150.665762,156.684762,156.684762,181.685762,181.685762,206.685762,207.685762,207.685762,207.685762,207.685762,207.685762,207.685762,207.685762,207.685762,207.685762,206.685762,207.685762,207.685762,207.685762,206.685762,183.645762,156.684762,TX4,191.39138700000004
2013-04-23,110.09244,110.09244,110.09244,110.09244,110.09244,113.09244,158.09244,172.58244,172.58244,172.95244,201.09244,172.95244,172.58244,172.58244,172.95244,172.95244,172.58244,172.58244,172.95244,172.95244,172.58244,172.58244,113.09244,113.09244,TX4,152.80410666666668
2013-04-24,105.382346,105.382346,105.382346,105.382346,105.382346,134.382346,153.872346,153.872346,154.382346,156.217346,159.382346,159.382346,154.382346,159.382346,154.382346,154.382346,154.382346,153.872346,161.488346,161.488346,156.217346,154.382346,153.872346,134.382346,TX4,143.79242933333333
2013-04-25,135.37018,135.37018,135.37018,135.37018,135.37018,145.37018,149.17018,149.17018,149.17018,149.17018,153.86018,153.86018,153.86018,153.86018,153.86018,153.86018,153.86018,149.17018,153.86018,153.86018,153.86018,153.86018,153.86018,149.17018,TX4,148.48184666666674
2013-04-26,152.562284,143.392284,142.112284,142.112284,142.112284,152.562284,152.562284,171.012284,171.012284,171.012284,171.012284,171.012284,171.012284,171.012284,171.012284,171.012284,171.012284,171.012284,171.012284,171.012284,171.012284,171.012284,171.012284,152.562284,TX4,163.17395066666663
2013-04-27,151.193162,151.193162,150.843162,150.843162,151.193162,151.193162,151.193162,151.193162,170.293162,170.293162,171.093162,171.093162,171.093162,170.293162,170.293162,170.293162,170.293162,170.293162,171.093162,170.293162,170.293162,170.293162,151.193162,151.193162,TX4,162.43899533333334
2013-04-28,155.086321,155.086321,153.466321,150.086321,150.086321,150.086321,140.086321,150.086321,155.086321,161.586321,161.586321,161.586321,161.586321,161.586321,161.586321,161.586321,161.586321,161.586321,169.886321,210.086321,169.886321,161.586321,161.586321,155.086321,TX4,160.06465433333324
2013-04-29,130.876566,130.876566,130.876566,130.876566,145.876566,160.376566,160.376566,160.376566,170.876566,170.876566,170.876566,170.876566,170.876566,160.376566,170.876566,170.876566,170.876566,160.376566,170.876566,171.275566,170.876566,170.876566,160.376566,160.376566,TX4,160.1223576666666
2013-04-30,158.437252,158.437252,139.537252,139.537252,158.437252,164.547252,165.437252,165.437252,165.437252,165.437252,170.337252,170.337252,170.337252,170.337252,170.337252,170.337252,170.337252,170.337252,170.337252,170.337252,170.337252,170.337252,164.547252,158.437252,TX4,164.48808533333326
2013-05-01,154.331482,154.331482,142.231482,142.231482,142.231482,142.231482,141.631482,154.198482,142.231482,154.331482,154.331482,154.331482,154.331482,164.231482,154.331482,154.331482,154.331482,154.331482,164.231482,164.231482,164.231482,154.331482,154.331482,142.231482,TX4,152.42177366666672
2013-05-02,138.548222,138.548222,138.548222,138.548222,138.548222,143.628222,143.628222,155.666222,158.548222,158.548222,158.548222,158.548222,158.548222,158.548222,158.548222,158.548222,158.548222,158.548222,170.548222,170.548222,158.548222,158.548222,158.548222,157.934222,TX4,153.99255533333329
2013-05-03,156.373242,154.535242,154.491242,155.959242,156.373242,156.373242,156.373242,167.373242,167.373242,167.373242,167.373242,167.373242,167.373242,167.373242,167.373242,167.373242,167.373242,167.373242,169.373242,169.373242,169.373242,169.373242,167.373242,167.373242,TX4,164.32599200000007
2013-05-04,167.463354,167.463354,156.725354,156.725354,156.725354,167.463354,167.463354,167.463354,167.563354,167.563354,167.563354,167.563354,167.563354,167.563354,167.563354,167.563354,167.463354,167.463354,167.563354,167.563354,167.563354,167.563354,167.463354,167.463354,TX4,166.17110399999996
2013-05-05,166.100419,162.100419,162.100419,162.100419,162.100419,162.100419,162.100419,162.100419,162.100419,166.100419,166.100419,166.100419,166.100419,166.100419,166.100419,166.100419,166.100419,166.100419,166.100419,170.100419,170.100419,166.100419,166.100419,162.100419,TX4,164.93375233333325
2013-05-06,105.07588,105.07588,100.07588,105.07588,105.07588,130.07588,159.26088,172.07588,172.07588,180.97588,180.97588,180.97588,180.97588,180.97588,180.97588,180.97588,180.97588,180.97588,181.07588,181.07588,181.07588,180.97588,172.07588,172.07588,TX4,160.4585883333333
2013-05-07,101.132283,101.132283,66.132283,66.132283,101.132283,106.132283,131.132283,168.632283,168.632283,168.632283,168.632283,168.632283,168.632283,168.632283,168.632283,168.632283,168.632283,168.632283,176.032283,176.032283,168.632283,168.632283,168.632283,159.718283,TX4,147.73169966666663
2013-05-08,161.646276,144.326276,98.846276,158.936276,161.646276,161.646276,161.646276,161.746276,161.746276,161.746276,163.846276,163.846276,163.846276,163.846276,163.846276,163.846276,163.846276,163.846276,163.846276,163.846276,163.846276,163.846276,161.746276,161.646276,TX4,159.31169266666672
2013-05-09,100.095838,100.095838,100.095838,100.095838,153.395838,153.395838,153.395838,153.395838,165.345838,165.345838,165.345838,193.095838,165.345838,165.345838,165.345838,165.345838,165.345838,158.725838,165.345838,165.345838,165.345838,153.395838,153.395838,145.575838,TX4,151.5400046666667
2013-05-10,151.339433,151.339433,151.339433,151.339433,153.439433,153.439433,153.439433,154.739433,154.739433,154.739433,159.580433,159.624433,154.739433,154.739433,159.624433,159.580433,154.739433,154.739433,154.739433,154.739433,154.739433,154.739433,153.439433,153.439433,TX4,154.71243300000006
2013-05-11,162.80815,142.82315,142.82315,142.82315,142.82315,142.82315,142.82315,162.82315,162.82315,212.82315,212.82315,212.82315,212.82315,212.82315,212.82315,162.82315,162.82315,162.82315,183.13115,212.82315,183.13115,162.82315,162.82315,143.80315,TX4,173.30569166666672
2013-05-12,154.459099,147.439099,142.459099,142.459099,142.459099,142.459099,142.459099,142.459099,154.459099,154.459099,154.459099,154.459099,154.459099,154.459099,154.459099,154.459099,154.459099,154.459099,154.459099,177.359099,177.359099,154.459099,154.459099,154.459099,TX4,153.07493233333335
2013-05-13,161.692441,147.692441,142.592441,142.592441,142.592441,142.592441,142.592441,147.692441,161.692441,161.692441,161.692441,162.692441,162.692441,162.692441,162.692441,162.692441,162.692441,161.692441,178.192441,178.192441,178.192441,178.192441,162.692441,161.692441,TX4,159.58827433333337
2013-05-14,142.249101,142.249101,142.249101,142.249101,142.249101,144.029101,164.249101,167.944101,176.549101,176.549101,176.549101,194.249101,176.549101,176.549101,176.549101,176.549101,176.549101,176.549101,194.249101,194.249101,194.249101,176.549101,167.944101,162.109101,TX4,169.16701766666668
